   Year      Age       Female          Male         Total
   1817       36       211283.46    191920.05    403203.51 
   1817       37       207714.58    189463.88    397178.46 
   1817       38       203742.17    185931.98    389674.15 
   1817       39       198704.94    181395.77    380100.71 
   1817       40       192652.98    175895.05    368548.03 
   1817       41       193179.08    169279.77    362458.86 
   1817       42       192979.88    162323.77    355303.66 
   1817       43       185843.75    156226.92    342070.67 
   1817       44       180553.76    151715.36    332269.12 
   1817       45       176761.15    148528.43    325289.58 
   1817       46       171810.48    145560.10    317370.58 
   1817       47       168663.80    144080.83    312744.62 
   1817       48       168689.19    144271.27    312960.46 
   1817       49       168102.37    143948.08    312050.46 
   1817       50       166948.01    143132.39    310080.40 
   1817       51       160675.89    142339.13    303015.03 
   1817       52       153701.51    140741.83    294443.34 
   1817       53       150836.20    138212.97    289049.17 
   1817       54       148085.20    135718.61    283803.81 
   1817       55       145179.24    132994.84    278174.09 
   1817       56       139326.45    129537.34    268863.79 
   1817       57       134054.58    126522.36    260576.94 
   1817       58       131190.07    123583.24    254773.30 
   1817       59       127634.07    120030.15    247664.21 
   1817       60       123264.96    115774.94    239039.91 
   1817       61       117198.20    110339.66    227537.86 
   1817       62       111420.39    105199.50    216619.89 
   1817       63       106071.77    100143.95    206215.72 
   1817       64       100277.16     94641.66    194918.82 
   1817       65        94182.02     88797.87    182979.89 
   1817       66        88148.84     82867.70    171016.54 
   1817       67        82246.61     77004.54    159251.15 
   1817       68        76081.10     71071.26    147152.37 
   1817       69        69892.82     65166.13    135058.95 
   1817       70        63793.00     59416.21    123209.21 
   1817       71        57892.59     54125.74    112018.33 
   1817       72        52340.35     49197.99    101538.34 
   1817       73        47307.92     44550.37     91858.29 
   1817       74        42413.27     39992.59     82405.86 
   1817       75        37603.66     35440.27     73043.93 
   1817       76        33407.40     31276.88     64684.27 
   1817       77        29836.07     27505.41     57341.47 
   1817       78        26301.39     24079.53     50380.92 
   1817       79        22975.26     20875.88     43851.15 
   1817       80        19173.76     17805.83     36979.59 
   1817       81        16238.94     15078.18     31317.12 
   1817       82        13536.93     12598.38     26135.31 
   1817       83        11105.50     10375.16     21480.66 
   1817       84         8970.40      8410.18     17380.57 
   1817       85         7153.36      6709.84     13863.20 
   1817       86         5674.08      5305.65     10979.73 
   1817       87         4485.17      4170.93      8656.10 
   1817       88         3532.17      3266.40      6798.56 
   1817       89         2780.84      2561.64      5342.47 
   1817       90         2188.55      2014.10      4202.64 
   1817       91         1712.43      1584.04      3296.47 
   1817       92         1323.17      1240.75      2563.91 
   1817       93         1005.86       958.49      1964.35 
   1817       94          745.63       725.04      1470.67 
   1817       95          532.25       536.14      1068.39 
   1817       96          368.54       383.64       752.18 
   1817       97          250.25       262.65       512.90 
   1817       98          168.27       176.76       345.04 
   1817       99          110.67       113.26       223.93 
   1817      100           72.64        72.94       145.58 
   1817      101           50.49        52.44       102.94 
   1817      102           34.43        36.04        70.47 
   1817      103           23.30        24.66        47.97 
   1817      104           15.69        16.67        32.37 
   1817      105           10.62        11.42        22.04 
   1817      106            6.92         7.73        14.65 
   1817      107            4.41         4.99         9.40 
   1817      108            2.90         3.13         6.03 
   1817      109            1.96         2.06         4.02 
   1817      110           2.21         2.40         4.61 
   1818        0       406351.71    425269.02    831620.72 
   1818        1       374295.25    384141.56    758436.81 
   1818        2       366891.13    380291.52    747182.65 
   1818        3       346509.14    360768.24    707277.39 
   1818        4       328983.87    340381.69    669365.56 
   1818        5       320202.90    331114.98    651317.88 
   1818        6       312757.01    323237.26    635994.26 
   1818        7       305459.92    318815.13    624275.06 
   1818        8       299734.08    315218.07    614952.14 
   1818        9       295820.86    310857.72    606678.58 
   1818       10       292364.70    306976.60    599341.30 
   1818       11       287456.56    301603.35    589059.91 
   1818       12       285086.13    292730.84    577816.98 
   1818       13       285734.12    287350.12    573084.24 
   1818       14       283314.44    284971.84    568286.28 
   1818       15       280699.47    282549.05    563248.53 
   1818       16       278546.04    280730.69    559276.73 
   1818       17       283565.97    280644.67    564210.64 
   1818       18       287656.97    279672.34    567329.31 
   1818       19       282541.64    274982.50    557524.14 
   1818       20       274965.29    267648.84    542614.12 
   1818       21       266069.34    258765.95    524835.29 
   1818       22       272926.73    249467.98    522394.70 
   1818       23       276877.35    238196.53    515073.88 
   1818       24       263450.54    225995.29    489445.83 
   1818       25       252327.26    215881.79    468209.05 
   1818       26       242651.68    207183.34    449835.02 
   1818       27       238246.19    198865.87    437112.06 
   1818       28       237076.43    193391.64    430468.07 
   1818       29       235609.07    192164.69    427773.76 
   1818       30       235190.03    191835.85    427025.88 
   1818       31       236941.84    193301.64    430243.48 
   1818       32       229322.24    196782.79    426105.03 
   1818       33       218778.40    197701.65    416480.06 
   1818       34       217352.16    196490.65    413842.81 
   1818       35       215426.51    194849.46    410275.97 
   1818       36       212574.20    192370.66    404944.86 
   1818       37       208977.79    189904.44    398882.24 
   1818       38       205583.98    187669.04    393253.03 
   1818       39       201356.42    183883.07    385239.49 
   1818       40       196082.71    179106.98    375189.69 
   1818       41       189752.36    173309.03    363061.39 
   1818       42       190030.91    166517.33    356548.24 
   1818       43       189877.93    159656.81    349534.74 
   1818       44       183063.14    153828.80    336891.94 
   1818       45       178105.12    149611.97    327717.09 
   1818       46       174400.19    146506.83    320907.02 
   1818       47       169329.92    143349.67    312679.59 
   1818       48       166051.68    141661.80    307713.49 
   1818       49       165893.49    141680.49    307573.98 
   1818       50       165081.46    141137.21    306218.67 
   1818       51       163779.24    140168.33    303947.57 
   1818       52       157526.04    139265.48    296791.51 
   1818       53       150586.38    137569.59    288155.97 
   1818       54       147708.30    134995.07    282703.37 
   1818       55       144943.86    132451.67    277395.53 
   1818       56       141879.49    129555.46    271434.95 
   1818       57       136037.98    126105.60    262143.57 
   1818       58       130784.71    123122.80    253907.51 
   1818       59       127622.91    119933.44    247556.35 
   1818       60       123718.80    116097.84    239816.64 
   1818       61       118886.09    111469.35    230355.44 
   1818       62       112773.48    106013.90    218787.38 
   1818       63       107135.56    101010.43    208145.99 
   1818       64       101657.30     95837.38    197494.68 
   1818       65        95819.23     90277.15    186096.38 
   1818       66        89726.02     84426.67    174152.69 
   1818       67        83824.03     78572.54    162396.57 
   1818       68        78008.06     72767.16    150775.22 
   1818       69        71768.68     66816.49    138585.17 
   1818       70        65480.13     60887.57    126367.69 
   1818       71        59381.81     55215.45    114597.26 
   1818       72        53558.12     50056.36    103614.49 
   1818       73        48056.15     45207.12     93263.27 
   1818       74        43144.19     40669.59     83813.78 
   1818       75        38432.53     36253.70     74686.23 
   1818       76        33764.22     31797.81     65562.03 
   1818       77        29738.46     27600.92     57339.38 
   1818       78        26397.57     23899.57     50297.14 
   1818       79        23063.19     20733.10     43796.29 
   1818       80        19295.75     17894.67     37190.43 
   1818       81        16317.51     15101.76     31419.27 
   1818       82        13588.17     12593.74     26181.92 
   1818       83        11145.34     10370.83     21516.17 
   1818       84         9026.80      8441.74     17468.54 
   1818       85         7244.41      6795.48     14039.89 
   1818       86         5786.77      5419.12     11205.89 
   1818       87         4607.83      4287.67      8895.50 
   1818       88         3655.61      3373.29      7028.90 
   1818       89         2875.64      2636.70      5512.34 
   1818       90         2235.93      2048.51      4284.44 
   1818       91         1725.58      1591.11      3316.69 
   1818       92         1318.56      1234.71      2553.27 
   1818       93          993.58       955.00      1948.57 
   1818       94          735.71       726.26      1461.97 
   1818       95          528.57       535.27      1063.84 
   1818       96          364.63       384.40       749.03 
   1818       97          241.01       263.09       504.10 
   1818       98          154.75       168.49       323.24 
   1818       99           96.71       104.20       200.91 
   1818      100           58.03        62.80       120.83 
   1818      101           37.45        41.69        79.14 
   1818      102           24.22        28.55        52.77 
   1818      103           15.32        18.57        33.89 
   1818      104            9.54        12.01        21.55 
   1818      105            5.86         7.59        13.45 
   1818      106            3.67         4.96         8.63 
   1818      107            2.05         3.18         5.23 
   1818      108            1.03         1.82         2.85 
   1818      109            0.57         0.95         1.52 
   1818      110           0.51         1.08         1.60 
   1819        0       414025.12    431805.62    845830.74 
   1819        1       366800.12    375391.85    742191.97 
   1819        2       355939.49    363303.78    719243.26 
   1819        3       350484.05    362004.93    712488.97 
   1819        4       334947.47    348716.52    683663.99 
   1819        5       323161.66    335317.47    658479.12 
   1819        6       315729.60    327483.05    643212.65 
   1819        7       309070.63    320412.58    629483.21 
   1819        8       302247.14    315740.58    617987.72 
   1819        9       297091.88    312012.39    609104.27 
   1819       10       293753.06    308264.27    602017.33 
   1819       11       290574.80    304709.59    595284.39 
   1819       12       285198.25    298892.61    584090.86 
   1819       13       282805.12    290242.91    573048.03 
   1819       14       283922.37    285608.43    569530.80 
   1819       15       281379.16    283192.80    564571.96 
   1819       16       278598.77    280667.42    559266.19 
   1819       17       276600.34    279037.16    555637.50 
   1819       18       282060.53    279376.31    561436.84 
   1819       19       286013.24    278213.56    564226.80 
   1819       20       280217.82    272721.86    552939.69 
   1819       21       272160.27    264816.16    536976.42 
   1819       22       263063.98    255656.61    518720.59 
   1819       23       269821.44    246408.99    516230.43 
   1819       24       273898.68    235452.89    509351.57 
   1819       25       260907.53    223738.78    484646.31 
   1819       26       250137.91    214077.24    464215.14 
   1819       27       240616.42    205631.23    446247.65 
   1819       28       235839.35    196988.07    432827.42 
   1819       29       234314.06    191165.03    425479.09 
   1819       30       232985.70    190078.79    423064.48 
   1819       31       232856.20    189984.26    422840.46 
   1819       32       235183.97    191929.01    427112.99 
   1819       33       227524.91    195270.68    422795.59 
   1819       34       216583.82    195757.17    412340.99 
   1819       35       215121.14    194529.50    409650.64 
   1819       36       213011.38    192717.09    405728.47 
   1819       37       209963.78    190060.09    400023.88 
